Exp,Year,Plot,Strip,family,Species5,Species,tipLabel,NumSp,SpNum,FgNum,Fgset,biomass,Achillea_millefolium,Elymus_smithii,Amorpha_canescens,Andropogon_gerardi,Asclepias_tuberosa,Elymus_canadensis,Koeleria_pyramidata,Lespedeza_capitata,Liatris_aspera,Lupinus_perennis,Monarda_fistulosa,Panicum_virgatum,Dalea_purpurea,Poa_pratensis,Quercus_ellipsoidalis,Quercus_macrocarpa,Schizachyrium_scoparium,Sorghastrum_nutans,id,species,pa
120,2001,58,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,4,5,3,34F,16.55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Andge,Andge,1
120,2001,58,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,4,5,3,34F,0.433,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Monfi,Monfi,1
120,2001,58,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,4,5,3,34F,1.733,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Poapr,Poapr,1
120,2001,58,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,4,5,3,34F,23.533,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Sornu,Sornu,1
120,2001,62,3,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,4,5,3,3LW,6.935,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4_62_Elyca,Elyca,1
120,2001,62,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,5,3,3LW,33.902,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4_62_Lesca,Lesca,1
120,2001,67,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,10,5,34FLW,5.417,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Koepy,Koepy,1
120,2001,67,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,10,5,34FLW,153.933,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Luppe,Luppe,1
120,2001,67,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,10,5,34FLW,4.05,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Monfi,Monfi,1
120,2001,67,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,10,5,34FLW,81.45,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Sornu,Sornu,1
120,2001,68,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,4.133,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Achmi,Achmi,1
120,2001,68,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,3.783,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Koepy,Koepy,1
120,2001,68,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,25.833,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Lesca,Lesca,1
120,2001,68,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,1.117,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Liaas,Liaas,1
120,2001,68,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,174.067,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Luppe,Luppe,1
120,2001,68,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,4.367,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Panvi,Panvi,1
120,2001,68,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,24.15,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Petpu,Petpu,1
120,2001,68,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,0.683,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Poapr,Poapr,1
120,2001,68,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,20.883,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Schsc,Schsc,1
120,2001,68,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,91.017,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Sornu,Sornu,1
120,2001,69,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,1,1,1,F,50.245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_69_Achmi,Achmi,1
120,2001,70,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,4,4,3,4FL,58.25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Andge,Andge,1
120,2001,70,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,3,4FL,133.683,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Luppe,Luppe,1
120,2001,70,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,4,4,3,4FL,56.433,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Schsc,Schsc,1
120,2001,73,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,2,3,2,FW,12.767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2_73_Monfi,Monfi,1
120,2001,74,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,5,34FLW,3.567,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Achmi,Achmi,1
120,2001,74,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,5,34FLW,7.333,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Koepy,Koepy,1
120,2001,74,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,9,5,34FLW,15.05,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Sornu,Sornu,1
120,2001,75,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,2,2,2,4F,0.315,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_75_Asctu,Asctu,1
120,2001,75,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,2,2,2,4F,17.155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_75_Panvi,Panvi,1
120,2001,81,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,4,34FL,1.49,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Achmi,Achmi,1
120,2001,81,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,8,4,34FL,28.273,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Lesca,Lesca,1
120,2001,81,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,4,34FL,0.213,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Liaas,Liaas,1
120,2001,81,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,8,4,34FL,9.588,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Petpu,Petpu,1
120,2001,81,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,8,4,34FL,24.33,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Schsc,Schsc,1
120,2001,82,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,4.482,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Achmi,Achmi,1
120,2001,82,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,44.053,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Andge,Andge,1
120,2001,82,3,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,16,17,5,34FLW,0.453,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Elyca,Elyca,1
120,2001,82,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,6.083,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Lesca,Lesca,1
120,2001,82,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,0.63,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Liaas,Liaas,1
120,2001,82,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,115.897,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Luppe,Luppe,1
120,2001,82,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,2.115,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Monfi,Monfi,1
120,2001,82,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,3.537,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Panvi,Panvi,1
120,2001,82,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,0.942,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Petpu,Petpu,1
120,2001,82,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,10.098,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Poapr,Poapr,1
120,2001,82,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,35.892,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Schsc,Schsc,1
120,2001,82,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,17.533,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Sornu,Sornu,1
120,2001,83,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,1,1,1,L,147.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1_83_Luppe,Luppe,1
120,2001,87,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,1,1,1,4,49.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_87_Sornu,Sornu,1
120,2001,89,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,16,5,34FLW,1.367,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Achmi,Achmi,1
120,2001,89,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,16,5,34FLW,6.217,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Amoca,Amoca,1
120,2001,89,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,16,5,34FLW,7.183,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Andge,Andge,1
120,2001,89,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,16,5,34FLW,0.85,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Koepy,Koepy,1
120,2001,89,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,16,5,34FLW,0.4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Liaas,Liaas,1
120,2001,89,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,16,5,34FLW,134.483,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Luppe,Luppe,1
120,2001,89,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,16,5,34FLW,25.467,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Petpu,Petpu,1
120,2001,89,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,16,5,34FLW,20.2,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Poapr,Poapr,1
120,2001,89,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,16,5,34FLW,14.283,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Schsc,Schsc,1
120,2001,89,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,16,5,34FLW,39.1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Sornu,Sornu,1
120,2001,92,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,1,1,1,4,61.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_92_Sornu,Sornu,1
120,2001,93,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,4,4,2,3L,6.867,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Koepy,Koepy,1
120,2001,93,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,2,3L,180.862,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Luppe,Luppe,1
120,2001,93,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,4,4,2,3L,150.022,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Petpu,Petpu,1
120,2001,94,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,1,1,1,L,114.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1_94_Lesca,Lesca,1
120,2001,98,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,5,34FLW,2,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Achmi,Achmi,1
120,2001,98,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,8,5,34FLW,71.05,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Andge,Andge,1
120,2001,98,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,5,34FLW,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Koepy,Koepy,1
120,2001,98,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,8,5,34FLW,195,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Luppe,Luppe,1
120,2001,98,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,8,5,34FLW,0.25,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Panvi,Panvi,1
120,2001,98,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,8,5,34FLW,14.733,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Poapr,Poapr,1
120,2001,104,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,5,34FLW,0.442,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Achmi,Achmi,1
120,2001,104,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,5,34FLW,11.893,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Koepy,Koepy,1
120,2001,104,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,5,34FLW,0.432,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Liaas,Liaas,1
120,2001,104,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,8,5,34FLW,108.347,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Luppe,Luppe,1
120,2001,104,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,8,5,34FLW,84.007,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Petpu,Petpu,1
120,2001,104,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,8,5,34FLW,34.707,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Schsc,Schsc,1
120,2001,107,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,1.45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Amoca,Amoca,1
120,2001,107,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,14.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Andge,Andge,1
120,2001,107,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,5.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Koepy,Koepy,1
120,2001,107,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,18.267,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Lesca,Lesca,1
120,2001,107,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,90.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Luppe,Luppe,1
120,2001,107,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,1.417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Panvi,Panvi,1
120,2001,107,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,0.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Petpu,Petpu,1
120,2001,107,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,0.817,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Poapr,Poapr,1
120,2001,107,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,17.967,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16_107_Schsc,Schsc,1
120,2001,108,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,33.807,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Amoca,Amoca,1
120,2001,108,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,9.55,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Andge,Andge,1
120,2001,108,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,3.295,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Koepy,Koepy,1
120,2001,108,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,0.353,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Liaas,Liaas,1
120,2001,108,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,91.458,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Luppe,Luppe,1
120,2001,108,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,0.162,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Monfi,Monfi,1
120,2001,108,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.382,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Panvi,Panvi,1
120,2001,108,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,0.247,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Poapr,Poapr,1
120,2001,108,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,23.323,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Schsc,Schsc,1
120,2001,108,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,18.568,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16_108_Sornu,Sornu,1
120,2001,109,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,1,1,1,4,41.702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_109_Andge,Andge,1
120,2001,110,3,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,4,4,3,34L,6.847,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4_110_Elyca,Elyca,1
120,2001,110,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,4,3,34L,69.528,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4_110_Lesca,Lesca,1
120,2001,110,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,3,34L,127.008,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4_110_Luppe,Luppe,1
120,2001,110,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,4,4,3,34L,50.473,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4_110_Panvi,Panvi,1
120,2001,111,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,10,4,3FLW,7.685,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8_111_Achmi,Achmi,1
120,2001,111,3,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,10,4,3FLW,1.065,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8_111_Elysm,Elysm,1
120,2001,111,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,10,4,3FLW,18.945,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8_111_Lesca,Lesca,1
120,2001,111,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,10,4,3FLW,39.075,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8_111_Monfi,Monfi,1
120,2001,111,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,10,4,3FLW,8.585,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,8_111_Poapr,Poapr,1
120,2001,115,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,9,4,34FW,29.2,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8_115_Andge,Andge,1
120,2001,115,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,9,4,34FW,0.017,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8_115_Asctu,Asctu,1
120,2001,115,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,4,34FW,11.917,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8_115_Koepy,Koepy,1
120,2001,115,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,9,4,34FW,13.45,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8_115_Monfi,Monfi,1
120,2001,115,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,9,4,34FW,0.02,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8_115_Poapr,Poapr,1
120,2001,117,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,2,2,2,FL,62.017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2_117_Asctu,Asctu,1
120,2001,117,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,2,2,FL,148.867,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2_117_Luppe,Luppe,1
120,2001,118,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,5,34FLW,2.85,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Achmi,Achmi,1
120,2001,118,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,9,5,34FLW,21.883,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Andge,Andge,1
120,2001,118,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,9,5,34FLW,0.017,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Asctu,Asctu,1
120,2001,118,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,5,34FLW,24.117,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Koepy,Koepy,1
120,2001,118,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,9,5,34FLW,0.05,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Monfi,Monfi,1
120,2001,118,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,9,5,34FLW,8.817,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8_118_Petpu,Petpu,1
120,2001,125,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,2,2,2,4L,51.933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2_125_Petpu,Petpu,1
120,2001,125,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,2,2,2,4L,70.992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2_125_Schsc,Schsc,1
120,2001,127,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,2,2,2,LW,39.892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2_127_Lesca,Lesca,1
120,2001,129,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,1,1,1,F,104.888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1_129_Liaas,Liaas,1
120,2001,130,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,5,34FLW,0.06,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,8_130_Achmi,Achmi,1
120,2001,130,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,8,5,34FLW,0.182,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,8_130_Asctu,Asctu,1
120,2001,130,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,5,34FLW,1.785,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,8_130_Liaas,Liaas,1
120,2001,130,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,8,5,34FLW,9.878,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,8_130_Panvi,Panvi,1
120,2001,130,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,8,5,34FLW,101.157,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,8_130_Petpu,Petpu,1
